flow,packet_count,total_bytes,avg_packet_len,small_packet_count,label
192.168.1.11:59684-192.168.1.10:80,9,3764.0,418.22222222222223,0.0,2
192.168.1.11:59684-192.168.1.12:80,15,4380.0,292.0,6.0,2
192.168.1.11:59685-192.168.1.12:80,4,552.0,138.0,3.0,1
192.168.1.11:59686-192.168.1.10:80,8,3242.0,405.25,0.0,2
192.168.1.11:59686-192.168.1.12:80,13,3643.0,280.2307692307692,5.0,2
192.168.1.11:59688-192.168.1.10:80,10,4127.0,412.7,0.0,2
192.168.1.11:59688-192.168.1.12:80,14,3919.0,279.92857142857144,5.0,2
192.168.1.11:59690-192.168.1.10:80,21,5287.0,251.76190476190476,10.0,2
192.168.1.11:59690-192.168.1.12:80,10,3043.0,304.3,3.0,2
192.168.1.11:59692-192.168.1.10:80,15,5904.0,393.6,0.0,2
192.168.1.11:59692-192.168.1.12:80,17,5469.0,321.70588235294116,5.0,2
192.168.1.11:59694-192.168.1.10:80,18,4627.0,257.05555555555554,8.0,2
192.168.1.11:59694-192.168.1.12:80,11,2791.0,253.72727272727272,5.0,2
192.168.1.11:59696-192.168.1.10:80,8,3384.0,423.0,0.0,2
192.168.1.11:59696-192.168.1.12:80,15,4607.0,307.1333333333333,6.0,2
192.168.1.11:59698-192.168.1.10:80,9,3715.0,412.77777777777777,0.0,2
192.168.1.11:59698-192.168.1.12:80,11,2915.0,265.0,5.0,2
192.168.1.11:59700-192.168.1.10:80,16,3164.0,197.75,10.0,2
192.168.1.11:59700-192.168.1.12:80,15,4467.0,297.8,6.0,2
192.168.1.11:59702-192.168.1.10:80,17,4869.0,286.4117647058824,6.0,2
192.168.1.11:59702-192.168.1.12:80,11,3496.0,317.8181818181818,4.0,2
192.168.1.11:59704-192.168.1.10:80,10,4316.0,431.6,0.0,2
192.168.1.11:59704-192.168.1.12:80,12,3213.0,267.75,5.0,2
192.168.1.11:59706-192.168.1.10:80,13,5344.0,411.0769230769231,0.0,2
192.168.1.11:59706-192.168.1.12:80,13,4102.0,315.53846153846155,4.0,2
192.168.1.11:59707-192.168.1.12:80,4,616.0,154.0,3.0,1
192.168.1.11:59708-192.168.1.10:80,12,5084.0,423.6666666666667,0.0,2
192.168.1.11:59708-192.168.1.12:80,12,3383.0,281.9166666666667,5.0,2
192.168.1.11:59709-192.168.1.12:80,4,621.0,155.25,3.0,1
192.168.1.11:59710-192.168.1.10:80,8,3526.0,440.75,0.0,2
192.168.1.11:59710-192.168.1.12:80,13,3472.0,267.0769230769231,6.0,2
192.168.1.11:59711-192.168.1.12:80,4,956.0,239.0,3.0,1
192.168.1.11:59712-192.168.1.10:80,20,5496.0,274.8,8.0,2
192.168.1.11:59712-192.168.1.12:80,15,4426.0,295.06666666666666,5.0,2
192.168.1.11:59713-192.168.1.12:80,4,965.0,241.25,3.0,1
192.168.1.11:59714-192.168.1.10:80,18,4701.0,261.1666666666667,8.0,2
192.168.1.11:59714-192.168.1.12:80,13,3476.0,267.38461538461536,6.0,2
192.168.1.11:59715-192.168.1.12:80,5,723.0,144.6,4.0,1
192.168.1.11:59716-192.168.1.10:80,20,6401.0,320.05,6.0,2
192.168.1.11:59716-192.168.1.12:80,14,3907.0,279.07142857142856,5.0,2
192.168.1.11:59717-192.168.1.12:80,4,625.0,156.25,3.0,1
192.168.1.11:59718-192.168.1.10:80,9,3670.0,407.77777777777777,0.0,2
192.168.1.11:59718-192.168.1.12:80,12,2884.0,240.33333333333334,6.0,2
192.168.1.11:59719-192.168.1.12:80,4,709.0,177.25,3.0,1
192.168.1.11:59720-192.168.1.10:80,10,4242.0,424.2,0.0,2
192.168.1.11:59720-192.168.1.12:80,17,5171.0,304.1764705882353,5.0,2
192.168.1.11:59721-192.168.1.12:80,4,755.0,188.75,3.0,1
192.168.1.11:59722-192.168.1.10:80,10,4236.0,423.6,0.0,2
192.168.1.11:59722-192.168.1.12:80,17,4885.0,287.3529411764706,6.0,2
192.168.1.11:59723-192.168.1.12:80,4,735.0,183.75,3.0,1
192.168.1.11:59724-192.168.1.10:80,7,2953.0,421.85714285714283,0.0,2
192.168.1.11:59724-192.168.1.12:80,15,4593.0,306.2,5.0,2
192.168.1.11:59726-192.168.1.10:80,15,4157.0,277.1333333333333,6.0,2
192.168.1.11:59726-192.168.1.12:80,16,4877.0,304.8125,6.0,2
192.168.1.11:59728-192.168.1.10:80,18,4940.0,274.44444444444446,8.0,2
192.168.1.11:59728-192.168.1.12:80,14,3586.0,256.14285714285717,7.0,2
192.168.1.11:59729-192.168.1.12:80,4,688.0,172.0,3.0,1
192.168.1.11:59730-192.168.1.10:80,8,3435.0,429.375,0.0,2
192.168.1.11:59730-192.168.1.12:80,13,3530.0,271.53846153846155,5.0,2
192.168.1.11:59731-192.168.1.12:80,4,689.0,172.25,3.0,1
192.168.1.11:59732-192.168.1.10:80,8,3238.0,404.75,0.0,2
192.168.1.11:59732-192.168.1.12:80,13,4329.0,333.0,3.0,2
192.168.1.11:59733-192.168.1.12:80,5,675.0,135.0,4.0,1
192.168.1.11:59734-192.168.1.10:80,9,3792.0,421.3333333333333,0.0,2
192.168.1.11:59734-192.168.1.12:80,14,4080.0,291.42857142857144,5.0,2
192.168.1.11:59735-192.168.1.12:80,5,766.0,153.2,4.0,1
192.168.1.11:59736-192.168.1.10:80,14,3433.0,245.21428571428572,7.0,2
192.168.1.11:59736-192.168.1.12:80,17,5127.0,301.5882352941176,5.0,2
192.168.1.11:59738-192.168.1.10:80,9,3692.0,410.22222222222223,0.0,2
192.168.1.11:59738-192.168.1.12:80,10,2572.0,257.2,5.0,2
192.168.1.11:59739-192.168.1.12:80,4,625.0,156.25,3.0,1
192.168.1.11:59740-192.168.1.10:80,21,5430.0,258.57142857142856,10.0,2
192.168.1.11:59740-192.168.1.12:80,12,3277.0,273.0833333333333,5.0,2
192.168.1.11:59741-192.168.1.12:80,4,774.0,193.5,3.0,1
192.168.1.11:59742-192.168.1.10:80,13,5488.0,422.15384615384613,0.0,2
192.168.1.11:59742-192.168.1.12:80,13,3562.0,274.0,5.0,2
192.168.1.11:59743-192.168.1.12:80,4,621.0,155.25,3.0,1
192.168.1.11:59744-192.168.1.10:80,18,5117.0,284.27777777777777,7.0,2
192.168.1.11:59744-192.168.1.12:80,10,2402.0,240.2,5.0,2
192.168.1.11:59745-192.168.1.12:80,4,843.0,210.75,3.0,1
192.168.1.11:59746-192.168.1.10:80,8,3399.0,424.875,0.0,2
192.168.1.11:59746-192.168.1.12:80,16,4095.0,255.9375,7.0,2
192.168.1.11:59747-192.168.1.12:80,4,631.0,157.75,3.0,1
192.168.1.11:59748-192.168.1.10:80,10,4070.0,407.0,0.0,2
192.168.1.11:59748-192.168.1.12:80,9,2151.0,239.0,5.0,2
192.168.1.11:59750-192.168.1.10:80,22,6916.0,314.3636363636364,8.0,2
192.168.1.11:59750-192.168.1.12:80,16,5023.0,313.9375,5.0,2
192.168.1.11:59751-192.168.1.12:80,4,562.0,140.5,3.0,1
192.168.1.11:59752-192.168.1.10:80,25,7134.0,285.36,10.0,2
192.168.1.11:59752-192.168.1.12:80,12,4148.0,345.6666666666667,3.0,2
192.168.1.11:59754-192.168.1.10:80,8,3413.0,426.625,0.0,2
192.168.1.11:59754-192.168.1.12:80,17,5365.0,315.5882352941176,5.0,2
192.168.1.11:59756-192.168.1.10:80,6,2566.0,427.6666666666667,0.0,2
192.168.1.11:59756-192.168.1.12:80,13,3734.0,287.2307692307692,5.0,2
192.168.1.11:59758-192.168.1.10:80,7,2891.0,413.0,0.0,2
192.168.1.11:59758-192.168.1.12:80,15,4300.0,286.6666666666667,6.0,2
192.168.1.11:59759-192.168.1.12:80,5,1160.0,232.0,3.0,1
192.168.1.11:59760-192.168.1.10:80,17,4250.0,250.0,8.0,2
192.168.1.11:59760-192.168.1.12:80,15,4411.0,294.06666666666666,6.0,2
192.168.1.11:59761-192.168.1.12:80,4,684.0,171.0,3.0,1
192.168.1.11:59762-192.168.1.10:80,20,4809.0,240.45,10.0,2
192.168.1.11:59762-192.168.1.12:80,17,5334.0,313.7647058823529,5.0,2
192.168.1.11:59763-192.168.1.12:80,5,918.0,183.6,4.0,1
192.168.1.11:59764-192.168.1.10:80,10,4124.0,412.4,0.0,2
192.168.1.11:59764-192.168.1.12:80,16,4552.0,284.5,6.0,2
192.168.1.11:59766-192.168.1.10:80,11,4676.0,425.09090909090907,0.0,2
192.168.1.11:59766-192.168.1.12:80,12,3176.0,264.6666666666667,5.0,2
192.168.1.11:59768-192.168.1.10:80,12,5183.0,431.9166666666667,0.0,2
192.168.1.11:59768-192.168.1.12:80,14,4078.0,291.2857142857143,5.0,2
192.168.1.11:59770-192.168.1.10:80,5,2006.0,401.2,0.0,2
192.168.1.11:59770-192.168.1.12:80,12,3001.0,250.08333333333334,6.0,2
192.168.1.11:59772-192.168.1.10:80,11,4472.0,406.54545454545456,0.0,2
192.168.1.11:59772-192.168.1.12:80,15,3910.0,260.6666666666667,7.0,2
192.168.1.11:59773-192.168.1.12:80,4,684.0,171.0,3.0,1
192.168.1.11:59774-192.168.1.10:80,10,4171.0,417.1,0.0,2
192.168.1.11:59774-192.168.1.12:80,17,5252.0,308.94117647058823,5.0,2
192.168.1.11:59775-192.168.1.12:80,4,616.0,154.0,3.0,1
192.168.1.11:59776-192.168.1.10:80,26,7615.0,292.88461538461536,10.0,2
192.168.1.11:59776-192.168.1.12:80,13,3938.0,302.9230769230769,5.0,2
192.168.1.11:59777-192.168.1.12:80,4,690.0,172.5,3.0,1
192.168.1.11:59778-192.168.1.10:80,15,4511.0,300.73333333333335,5.0,2
192.168.1.11:59778-192.168.1.12:80,17,5300.0,311.7647058823529,5.0,2
192.168.1.11:59779-192.168.1.12:80,5,645.0,129.0,4.0,1
192.168.1.11:59780-192.168.1.10:80,9,3620.0,402.22222222222223,0.0,2
192.168.1.11:59780-192.168.1.12:80,15,4006.0,267.06666666666666,6.0,2
192.168.1.11:59782-192.168.1.10:80,9,3762.0,418.0,0.0,2
192.168.1.11:59782-192.168.1.12:80,14,4089.0,292.07142857142856,5.0,2
192.168.1.11:59783-192.168.1.12:80,4,771.0,192.75,3.0,1
192.168.1.11:59784-192.168.1.10:80,5,1994.0,398.8,0.0,2
192.168.1.11:59784-192.168.1.12:80,14,4232.0,302.2857142857143,5.0,2
192.168.1.11:59786-192.168.1.10:80,8,3197.0,399.625,0.0,2
192.168.1.11:59786-192.168.1.12:80,15,4469.0,297.93333333333334,5.0,2
192.168.1.11:59787-192.168.1.12:80,4,642.0,160.5,3.0,1
192.168.1.11:59788-192.168.1.10:80,18,5303.0,294.6111111111111,7.0,2
192.168.1.11:59788-192.168.1.12:80,9,2113.0,234.77777777777777,5.0,2
192.168.1.11:59790-192.168.1.10:80,13,3840.0,295.38461538461536,5.0,2
192.168.1.11:59790-192.168.1.12:80,11,3531.0,321.0,4.0,2
192.168.1.11:59791-192.168.1.12:80,4,822.0,205.5,3.0,1
192.168.1.11:59792-192.168.1.10:80,7,2956.0,422.2857142857143,0.0,2
192.168.1.11:59792-192.168.1.12:80,18,5282.0,293.44444444444446,6.0,2
192.168.1.11:59794-192.168.1.10:80,11,4611.0,419.1818181818182,0.0,2
192.168.1.11:59794-192.168.1.12:80,14,3661.0,261.5,6.0,2
192.168.1.11:59795-192.168.1.12:80,4,590.0,147.5,3.0,1
192.168.1.11:59796-192.168.1.10:80,9,3793.0,421.44444444444446,0.0,2
192.168.1.11:59796-192.168.1.12:80,11,2566.0,233.27272727272728,6.0,2
192.168.1.11:59797-192.168.1.12:80,4,782.0,195.5,3.0,1
192.168.1.11:59798-192.168.1.10:80,23,7741.0,336.5652173913044,7.0,2
192.168.1.11:59798-192.168.1.12:80,16,4939.0,308.6875,5.0,2
192.168.1.11:59800-192.168.1.10:80,10,4207.0,420.7,0.0,2
192.168.1.11:59800-192.168.1.12:80,16,5054.0,315.875,5.0,2
192.168.1.11:59802-192.168.1.10:80,8,3312.0,414.0,0.0,2
192.168.1.11:59802-192.168.1.12:80,13,3803.0,292.53846153846155,5.0,2
192.168.1.11:59803-192.168.1.12:80,4,920.0,230.0,3.0,1
192.168.1.11:59804-192.168.1.10:80,16,3962.0,247.625,8.0,2
192.168.1.11:59804-192.168.1.12:80,11,3535.0,321.3636363636364,3.0,2
192.168.1.11:59805-192.168.1.12:80,4,704.0,176.0,3.0,1
192.168.1.11:59806-192.168.1.10:80,10,4155.0,415.5,0.0,2
192.168.1.11:59806-192.168.1.12:80,18,6231.0,346.1666666666667,4.0,2
192.168.1.11:59807-192.168.1.12:80,4,512.0,128.0,3.0,1
192.168.1.11:59808-192.168.1.10:80,13,5538.0,426.0,0.0,2
192.168.1.11:59808-192.168.1.12:80,8,1636.0,204.5,5.0,2
192.168.1.11:59809-192.168.1.12:80,4,763.0,190.75,3.0,1
192.168.1.11:59810-192.168.1.10:80,21,6051.0,288.14285714285717,8.0,2
192.168.1.11:59810-192.168.1.12:80,12,3317.0,276.4166666666667,5.0,2
192.168.1.11:59811-192.168.1.12:80,4,694.0,173.5,3.0,1
192.168.1.11:59812-192.168.1.10:80,5,2008.0,401.6,0.0,2
192.168.1.11:59812-192.168.1.12:80,20,5714.0,285.7,7.0,2
192.168.1.11:59813-192.168.1.12:80,4,662.0,165.5,3.0,1
192.168.1.11:59814-192.168.1.10:80,9,3655.0,406.1111111111111,0.0,2
192.168.1.11:59814-192.168.1.12:80,16,4547.0,284.1875,6.0,2
192.168.1.11:59815-192.168.1.12:80,4,735.0,183.75,3.0,1
192.168.1.11:59816-192.168.1.10:80,9,3766.0,418.44444444444446,0.0,2
192.168.1.11:59816-192.168.1.12:80,11,2797.0,254.27272727272728,5.0,2
192.168.1.11:59818-192.168.1.10:80,19,4670.0,245.78947368421052,10.0,2
192.168.1.11:59818-192.168.1.12:80,12,2888.0,240.66666666666666,6.0,2
192.168.1.11:59820-192.168.1.10:80,21,5833.0,277.76190476190476,9.0,2
192.168.1.11:59820-192.168.1.12:80,19,5861.0,308.4736842105263,6.0,2
192.168.1.11:59821-192.168.1.12:80,4,651.0,162.75,3.0,1
192.168.1.11:59822-192.168.1.10:80,9,3914.0,434.8888888888889,0.0,2
192.168.1.11:59822-192.168.1.12:80,15,4508.0,300.53333333333336,5.0,2
192.168.1.11:59824-192.168.1.10:80,16,6600.0,412.5,0.0,2
192.168.1.11:59824-192.168.1.12:80,14,4111.0,293.64285714285717,5.0,2
192.168.1.11:59826-192.168.1.10:80,12,2962.0,246.83333333333334,6.0,2
192.168.1.11:59826-192.168.1.12:80,16,4913.0,307.0625,5.0,2
192.168.1.11:59827-192.168.1.12:80,4,602.0,150.5,3.0,1
192.168.1.11:59828-192.168.1.10:80,8,3315.0,414.375,0.0,2
192.168.1.11:59828-192.168.1.12:80,8,1623.0,202.875,5.0,2
192.168.1.11:59830-192.168.1.10:80,10,4143.0,414.3,0.0,2
192.168.1.11:59830-192.168.1.12:80,15,4315.0,287.6666666666667,6.0,2
192.168.1.11:59832-192.168.1.10:80,7,2918.0,416.85714285714283,0.0,2
192.168.1.11:59832-192.168.1.12:80,14,5000.0,357.14285714285717,3.0,2
192.168.1.11:59833-192.168.1.12:80,4,717.0,179.25,3.0,1
192.168.1.11:59834-192.168.1.10:80,18,4578.0,254.33333333333334,8.0,2
192.168.1.11:59834-192.168.1.12:80,13,4060.0,312.3076923076923,5.0,2
192.168.1.11:59835-192.168.1.12:80,4,885.0,221.25,3.0,1
192.168.1.11:59836-192.168.1.10:80,13,5424.0,417.2307692307692,0.0,2
192.168.1.11:59836-192.168.1.12:80,17,5201.0,305.94117647058823,6.0,2
192.168.1.11:59837-192.168.1.12:80,4,591.0,147.75,3.0,1
192.168.1.11:59838-192.168.1.10:80,7,3005.0,429.2857142857143,0.0,2
192.168.1.11:59838-192.168.1.12:80,14,4222.0,301.57142857142856,5.0,2
192.168.1.11:59839-192.168.1.12:80,4,681.0,170.25,3.0,1
192.168.1.11:59840-192.168.1.10:80,20,5562.0,278.1,8.0,2
192.168.1.11:59840-192.168.1.12:80,15,4081.0,272.06666666666666,6.0,2
192.168.1.11:59841-192.168.1.12:80,4,683.0,170.75,3.0,1
192.168.1.11:59842-192.168.1.10:80,25,7509.0,300.36,8.0,2
192.168.1.11:59842-192.168.1.12:80,14,4290.0,306.42857142857144,5.0,2
192.168.1.11:59843-192.168.1.12:80,4,723.0,180.75,3.0,1
192.168.1.11:59844-192.168.1.10:80,7,2947.0,421.0,0.0,2
192.168.1.11:59844-192.168.1.12:80,11,3055.0,277.72727272727275,5.0,2
192.168.1.11:59846-192.168.1.10:80,16,3607.0,225.4375,9.0,2
192.168.1.11:59846-192.168.1.12:80,14,4185.0,298.92857142857144,5.0,2
192.168.1.11:59847-192.168.1.12:80,4,749.0,187.25,3.0,1
192.168.1.11:59848-192.168.1.10:80,8,3221.0,402.625,0.0,2
192.168.1.11:59848-192.168.1.12:80,12,3381.0,281.75,5.0,2
192.168.1.11:59849-192.168.1.12:80,4,756.0,189.0,3.0,1
192.168.1.11:59850-192.168.1.10:80,26,6831.0,262.7307692307692,12.0,2
192.168.1.11:59850-192.168.1.12:80,14,4083.0,291.64285714285717,5.0,2
192.168.1.11:59851-192.168.1.12:80,6,902.0,150.33333333333334,5.0,1
192.168.1.11:59852-192.168.1.10:80,19,5416.0,285.05263157894734,7.0,2
192.168.1.11:59852-192.168.1.12:80,15,4784.0,318.93333333333334,5.0,2
192.168.1.11:59853-192.168.1.12:80,4,815.0,203.75,3.0,1
192.168.1.11:59854-192.168.1.10:80,9,3702.0,411.3333333333333,0.0,2
192.168.1.11:59854-192.168.1.12:80,14,4870.0,347.85714285714283,3.0,2
192.168.1.11:59855-192.168.1.12:80,5,737.0,147.4,4.0,1
192.168.1.11:59856-192.168.1.10:80,9,3598.0,399.77777777777777,0.0,2
192.168.1.11:59856-192.168.1.12:80,11,3118.0,283.45454545454544,5.0,2
192.168.1.11:59857-192.168.1.12:80,4,657.0,164.25,3.0,1
192.168.1.11:59858-192.168.1.10:80,7,2883.0,411.85714285714283,0.0,2
192.168.1.11:59858-192.168.1.12:80,15,4462.0,297.46666666666664,5.0,2
192.168.1.11:59859-192.168.1.12:80,4,956.0,239.0,3.0,1
192.168.1.11:59860-192.168.1.10:80,8,3431.0,428.875,0.0,2
192.168.1.11:59860-192.168.1.12:80,14,4352.0,310.85714285714283,5.0,2
192.168.1.11:59861-192.168.1.12:80,4,749.0,187.25,3.0,1
192.168.1.11:59862-192.168.1.10:80,9,3799.0,422.1111111111111,0.0,2
192.168.1.11:59862-192.168.1.12:80,12,3372.0,281.0,5.0,2
192.168.1.11:59863-192.168.1.12:80,4,856.0,214.0,3.0,1
192.168.1.11:59864-192.168.1.10:80,5,2009.0,401.8,0.0,2
192.168.1.11:59864-192.168.1.12:80,11,2511.0,228.27272727272728,6.0,2
192.168.1.11:59866-192.168.1.10:80,26,7798.0,299.9230769230769,10.0,2
192.168.1.11:59866-192.168.1.12:80,13,3653.0,281.0,5.0,2
192.168.1.11:59868-192.168.1.10:80,13,3382.0,260.15384615384613,6.0,2
192.168.1.11:59868-192.168.1.12:80,19,6457.0,339.8421052631579,5.0,2
192.168.1.11:59869-192.168.1.12:80,4,664.0,166.0,3.0,1
192.168.1.11:59870-192.168.1.10:80,25,7372.0,294.88,10.0,2
192.168.1.11:59870-192.168.1.12:80,16,4504.0,281.5,6.0,2
192.168.1.11:59872-192.168.1.10:80,8,3287.0,410.875,0.0,2
192.168.1.11:59872-192.168.1.12:80,12,3265.0,272.0833333333333,5.0,2
192.168.1.11:59874-192.168.1.10:80,8,3240.0,405.0,0.0,2
192.168.1.11:59874-192.168.1.12:80,13,3673.0,282.53846153846155,5.0,2
192.168.1.11:59876-192.168.1.10:80,18,4960.0,275.55555555555554,9.0,2
192.168.1.11:59876-192.168.1.12:80,16,4840.0,302.5,6.0,2
192.168.1.11:59878-192.168.1.10:80,18,5515.0,306.3888888888889,6.0,2
192.168.1.11:59878-192.168.1.12:80,13,3523.0,271.0,5.0,2
192.168.1.11:59879-192.168.1.12:80,4,624.0,156.0,3.0,1
192.168.1.11:59880-192.168.1.10:80,7,2774.0,396.2857142857143,0.0,2
192.168.1.11:59880-192.168.1.12:80,10,2600.0,260.0,5.0,2
192.168.1.11:59881-192.168.1.12:80,4,591.0,147.75,3.0,1
192.168.1.11:59882-192.168.1.10:80,11,4593.0,417.54545454545456,0.0,2
192.168.1.11:59882-192.168.1.12:80,18,5892.0,327.3333333333333,6.0,2
192.168.1.11:59883-192.168.1.12:80,4,640.0,160.0,3.0,1
192.168.1.11:59884-192.168.1.10:80,9,3710.0,412.22222222222223,0.0,2
192.168.1.11:59884-192.168.1.12:80,18,5633.0,312.94444444444446,5.0,2
192.168.1.11:59885-192.168.1.12:80,4,667.0,166.75,3.0,1
192.168.1.11:59886-192.168.1.10:80,20,4665.0,233.25,11.0,2
192.168.1.11:59886-192.168.1.12:80,12,3008.0,250.66666666666666,6.0,2
192.168.1.11:59887-192.168.1.12:80,4,891.0,222.75,3.0,1
192.168.1.11:59888-192.168.1.10:80,14,3871.0,276.5,5.0,2
192.168.1.11:59888-192.168.1.12:80,14,4181.0,298.64285714285717,5.0,2
192.168.1.11:59889-192.168.1.12:80,4,729.0,182.25,3.0,1
192.168.1.11:59890-192.168.1.10:80,13,5418.0,416.7692307692308,0.0,2
192.168.1.11:59890-192.168.1.12:80,14,3626.0,259.0,6.0,2
192.168.1.11:59891-192.168.1.12:80,4,734.0,183.5,3.0,1
192.168.1.11:59892-192.168.1.10:80,7,2827.0,403.85714285714283,0.0,2
192.168.1.11:59892-192.168.1.12:80,15,4254.0,283.6,6.0,2
192.168.1.11:59893-192.168.1.12:80,4,742.0,185.5,3.0,1
192.168.1.11:59894-192.168.1.10:80,22,7300.0,331.8181818181818,6.0,2
192.168.1.11:59894-192.168.1.12:80,15,3894.0,259.6,6.0,2
192.168.1.11:59895-192.168.1.12:80,4,744.0,186.0,3.0,1
192.168.1.11:59896-192.168.1.10:80,17,4506.0,265.05882352941177,9.0,2
192.168.1.11:59896-192.168.1.12:80,8,2260.0,282.5,3.0,2
192.168.1.11:59898-192.168.1.10:80,15,4167.0,277.8,6.0,2
192.168.1.11:59898-192.168.1.12:80,17,5228.0,307.52941176470586,5.0,2
192.168.1.11:59900-192.168.1.10:80,14,5902.0,421.57142857142856,0.0,2
192.168.1.11:59900-192.168.1.12:80,15,4097.0,273.1333333333333,6.0,2
192.168.1.11:59901-192.168.1.12:80,4,729.0,182.25,3.0,1
192.168.1.11:59902-192.168.1.10:80,7,2986.0,426.57142857142856,0.0,2
192.168.1.11:59902-192.168.1.12:80,12,3389.0,282.4166666666667,5.0,2
192.168.1.11:59904-192.168.1.10:80,22,6452.0,293.27272727272725,9.0,2
192.168.1.11:59904-192.168.1.12:80,18,5745.0,319.1666666666667,5.0,2
192.168.1.11:59906-192.168.1.10:80,5,2047.0,409.4,0.0,2
192.168.1.11:59906-192.168.1.12:80,14,3466.0,247.57142857142858,7.0,2
192.168.1.11:59908-192.168.1.10:80,22,6424.0,292.0,9.0,2
192.168.1.11:59908-192.168.1.12:80,13,3487.0,268.2307692307692,6.0,2
192.168.1.11:59910-192.168.1.10:80,10,4196.0,419.6,0.0,2
192.168.1.11:59910-192.168.1.12:80,15,4543.0,302.8666666666667,5.0,2
192.168.1.11:59911-192.168.1.12:80,4,739.0,184.75,3.0,1
192.168.1.11:59912-192.168.1.10:80,10,4110.0,411.0,0.0,2
192.168.1.11:59912-192.168.1.12:80,7,1834.0,262.0,3.0,2
192.168.1.11:59914-192.168.1.10:80,19,5734.0,301.7894736842105,7.0,2
192.168.1.11:59914-192.168.1.12:80,19,6217.0,327.2105263157895,5.0,2
192.168.1.11:59916-192.168.1.10:80,20,5224.0,261.2,9.0,2
192.168.1.11:59916-192.168.1.12:80,14,3931.0,280.7857142857143,5.0,2
192.168.1.11:59917-192.168.1.12:80,4,638.0,159.5,3.0,1
192.168.1.11:59918-192.168.1.10:80,22,6145.0,279.3181818181818,9.0,2
192.168.1.11:59918-192.168.1.12:80,10,3196.0,319.6,3.0,2
192.168.1.11:59920-192.168.1.10:80,6,2489.0,414.8333333333333,0.0,2
192.168.1.11:59920-192.168.1.12:80,9,2109.0,234.33333333333334,5.0,2
192.168.1.11:59922-192.168.1.10:80,10,4113.0,411.3,0.0,2
192.168.1.11:59922-192.168.1.12:80,17,4976.0,292.70588235294116,6.0,2
192.168.1.11:59923-192.168.1.12:80,4,704.0,176.0,3.0,1
192.168.1.11:59924-192.168.1.10:80,9,3798.0,422.0,0.0,2
192.168.1.11:59924-192.168.1.12:80,11,3363.0,305.72727272727275,5.0,2
192.168.1.11:59925-192.168.1.12:80,4,695.0,173.75,3.0,1
192.168.1.11:59926-192.168.1.10:80,10,4072.0,407.2,0.0,2
192.168.1.11:59926-192.168.1.12:80,12,3429.0,285.75,5.0,2
192.168.1.11:59928-192.168.1.10:80,20,4560.0,228.0,11.0,2
192.168.1.11:59928-192.168.1.12:80,12,3325.0,277.0833333333333,5.0,2
192.168.1.11:59930-192.168.1.10:80,19,5168.0,272.0,8.0,2
192.168.1.11:59930-192.168.1.12:80,12,3573.0,297.75,5.0,2
192.168.1.11:59932-192.168.1.10:80,7,2906.0,415.14285714285717,0.0,2
192.168.1.11:59932-192.168.1.12:80,12,3288.0,274.0,5.0,2
192.168.1.11:59933-192.168.1.12:80,4,568.0,142.0,3.0,1
192.168.1.11:59934-192.168.1.10:80,4,1753.0,438.25,0.0,2
192.168.1.11:59934-192.168.1.12:80,12,2855.0,237.91666666666666,6.0,2
192.168.1.11:59935-192.168.1.12:80,4,640.0,160.0,3.0,1
192.168.1.11:59936-192.168.1.10:80,5,2050.0,410.0,0.0,2
192.168.1.11:59936-192.168.1.12:80,20,6311.0,315.55,6.0,2
192.168.1.11:59937-192.168.1.12:80,4,636.0,159.0,3.0,1
192.168.1.11:59938-192.168.1.10:80,19,6008.0,316.2105263157895,6.0,2
192.168.1.11:59938-192.168.1.12:80,18,5327.0,295.94444444444446,6.0,2
192.168.1.11:59939-192.168.1.12:80,4,723.0,180.75,3.0,1
192.168.1.11:59940-192.168.1.10:80,10,4072.0,407.2,0.0,2
192.168.1.11:59940-192.168.1.12:80,11,3047.0,277.0,5.0,2
192.168.1.11:59941-192.168.1.12:80,4,648.0,162.0,3.0,1
192.168.1.11:59942-192.168.1.10:80,18,4298.0,238.77777777777777,9.0,2
192.168.1.11:59942-192.168.1.12:80,15,4240.0,282.6666666666667,6.0,2
192.168.1.11:59943-192.168.1.12:80,4,751.0,187.75,3.0,1
192.168.1.11:59944-192.168.1.10:80,7,2861.0,408.7142857142857,0.0,2
192.168.1.11:59944-192.168.1.12:80,10,3244.0,324.4,3.0,2
192.168.1.11:59945-192.168.1.12:80,4,584.0,146.0,3.0,1
192.168.1.11:59946-192.168.1.10:80,15,4466.0,297.73333333333335,6.0,2
192.168.1.11:59946-192.168.1.12:80,13,3837.0,295.15384615384613,5.0,2
192.168.1.11:59947-192.168.1.12:80,4,754.0,188.5,3.0,1
192.168.1.11:59948-192.168.1.10:80,6,2460.0,410.0,0.0,2
192.168.1.11:59948-192.168.1.12:80,19,5460.0,287.36842105263156,7.0,2
192.168.1.11:59950-192.168.1.10:80,9,3716.0,412.8888888888889,0.0,2
192.168.1.11:59950-192.168.1.12:80,15,4117.0,274.46666666666664,6.0,2
192.168.1.11:59952-192.168.1.10:80,10,4116.0,411.6,0.0,2
192.168.1.11:59952-192.168.1.12:80,11,3117.0,283.3636363636364,5.0,2
192.168.1.11:59953-192.168.1.12:80,4,594.0,148.5,3.0,1
192.168.1.11:59954-192.168.1.10:80,23,5870.0,255.2173913043478,11.0,2
